Unnamed: 0,MINERAL_DEPOSIT_NO,DEPOSIT_COMMODITY_CODES,MAJOR_COMMODITY_CODE,MINDEP_CLASS_CODE,STATUS_TYPE_VALUE,SIZE_TYPE_VALUE,ORE_LITHOLOGY_CODE,LONGITUDE,LATITUDE,label,paths
1441,6558,BAR,NULL,OCCURRENCE,Not worked,Low Significance,QBAU,138.3675755,-31.8315864,66,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
1442,10560,Cu,Cu,OCCURRENCE,Not worked,Low Significance,TCTO,138.6455804,-31.8323485,55,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
1443,6559,BAR,NULL,OCCURRENCE,Not worked,Low Significance,QBAU,138.37029750000002,-31.8324544,66,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
1444,6524,Mn,Mn,OCCURRENCE,Not worked,Low Significance,MNOR,138.7718364,-31.9808195,28,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
1445,10579,FEORE,NULL,OCCURRENCE,Not worked,Low Significance,IRSU,138.6652834,-31.9808875,14,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
1446,10880,Cu,Cu,OCCURRENCE,Abandoned,Low Significance,GOSS,138.6467354,-31.8754635,55,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
1447,10878,Cu,Cu,OCCURRENCE,Abandoned,Low Significance,GOSS,138.6472784,-31.876895500000003,55,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
1448,10576,Cu,Cu,OCCURRENCE,Not worked,Low Significance,FBRC,138.6445404,-31.8774225,55,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
1449,10877,Cu,Cu,OCCURRENCE,Abandoned,Low Significance,GOSS,138.6399584,-31.8780495,55,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
1450,6267,Cu,Cu,OCCURRENCE,Abandoned,Low Significance,VEIN,138.8461124,-32.0125715,55,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
1451,6196,"Pb, Ag, Zn",Pb,OCCURRENCE,Abandoned,Locally Significant,MNOU,138.21780049999998,-32.0455314,71,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
1452,6282,"Mn, PHOS",Mn,OCCURRENCE,Abandoned,Low Significance,MNOR,138.34550149999998,-32.0484514,28,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
1453,9809,Zn,NULL,OCCURRENCE,Abandoned,Low Significance,MTHB,138.29121750000002,-32.0501364,60,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
1454,9166,Ag,Ag,OCCURRENCE,Not worked,Low Significance,REGO,133.7448611,-32.06950130000001,51,data/stacked_images/LC08_L1TP_101082_20200114_20200127_01_T1.TIF
1455,11201,LMST,NULL,OCCURRENCE,Seasonal,Low Significance,LMST,138.1463975,-32.0711164,68,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
1456,6041,Mn,Mn,OCCURRENCE,Abandoned,Low Significance,MNOR,138.36824840000003,-32.0711994,28,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
1457,6465,Cu,Cu,OCCURRENCE,Abandoned,Low Significance,VEIN,138.8886964,-31.9835805,55,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
1458,10370,DIA,NULL,OCCURRENCE,Not worked,Low Significance,ALLV,138.1721335,-31.9848284,75,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
1459,10578,Cu,Cu,OCCURRENCE,Not worked,Low Significance,MTHH,138.6139614,-31.9851635,55,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
1460,10826,Cu,Cu,OCCURRENCE,Not worked,Low Significance,REGO,138.7743254,-32.0998905,55,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
1461,9309,Au,Au,OCCURRENCE,Not worked,Low Significance,TCTO,134.0822581,-32.0191693,40,data/stacked_images/LC08_L1TP_101082_20200114_20200127_01_T1.TIF
1462,9134,COAL,NULL,OCCURRENCE,Not worked,Low Significance,COAL,138.4027764,-32.1197064,24,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
1463,3137,"Cu, Ag, Co",Cu,DEPOSIT,Abandoned,Low Significance,SDST,137.18065159999998,-31.4283184,55,data/stacked_images/LC08_L1TP_099082_20191231_20200111_01_T1.TIF
1464,6510,Cu,Cu,OCCURRENCE,Not worked,Low Significance,MTHH,139.23197539999998,-31.4284485,55,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
1465,6544,BAR,NULL,PROSPECT,Not worked,Low Significance,QBAU,139.2894824,-31.4304915,66,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
1466,10749,GYPS,NULL,OCCURRENCE,Not worked,Low Significance,GPSM,131.1807085,-31.4324863,64,data/stacked_images/LC08_L1TP_102082_20191204_20191217_01_T1.TIF
1467,3072,Cu,Cu,OCCURRENCE,Rehabilitated,Low Significance,SDST,137.16888659999998,-31.4328504,55,data/stacked_images/LC08_L1TP_099082_20191231_20200111_01_T1.TIF
1468,11496,Cu,Cu,OCCURRENCE,Abandoned,Low Significance,BREC,138.53511740000002,-31.7239984,55,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
1469,9479,"Cu, Ag, Co",Cu,DEPOSIT,Not worked,Locally Significant,SDST,137.13425669999998,-31.4531764,55,data/stacked_images/LC08_L1TP_099082_20191231_20200111_01_T1.TIF
1470,3112,Cu,Cu,DEPOSIT,Not worked,Locally Significant,SDST,137.1739346,-31.4541144,55,data/stacked_images/LC08_L1TP_099082_20191231_20200111_01_T1.TIF
1471,11615,"Mn, Co",Mn,OCCURRENCE,Not worked,Low Significance,MNOU,139.18134740000002,-31.4555365,28,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
1472,6461,CAL,NULL,OCCURRENCE,Not worked,Low Significance,MINL,139.2426624,-31.4589045,10,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
1473,6340,Cu,Cu,OCCURRENCE,Not worked,Low Significance,GOSS,139.20536040000002,-31.4670465,55,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
1474,6508,Cu,Cu,OCCURRENCE,Not worked,Low Significance,TCTO,139.1984954,-31.4683035,55,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
1475,6325,Fe,Fe,OCCURRENCE,Not worked,Low Significance,IRSU,139.2145764,-31.4694305,3,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
1476,6317,"Pb, Ag",Pb,OCCURRENCE,Not worked,Low Significance,VEIN,139.2208684,-31.4706005,71,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
1477,6557,BAR,NULL,PROSPECT,Abandoned,Low Significance,QBAU,138.74032739999998,-31.7938425,66,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
1478,9168,Mo,NULL,OCCURRENCE,Not worked,Low Significance,GRNT,134.62139399999998,-32.5171963,11,data/stacked_images/LC08_L1TP_100082_20200107_20200114_01_T1.TIF
1479,6622,SALT,NULL,OCCURRENCE,Not worked,Low Significance,EVAP,137.7924875,-32.5198584,21,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
1480,9190,MSLT,NULL,OCCURRENCE,Seasonal,Low Significance,MSED,138.61706740000002,-32.2335565,37,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
1481,8187,SAND,NULL,OCCURRENCE,Not worked,Low Significance,SAND,137.2722646,-32.24013239999999,84,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
1482,8651,CALI,NULL,OCCURRENCE,Abandoned,Low Significance,CALC,133.8853661,-32.241399300000005,26,data/stacked_images/LC08_L1TP_101082_20200114_20200127_01_T1.TIF
1483,6004,Cu,Cu,OCCURRENCE,Abandoned,Low Significance,VEIN,138.63988740000002,-32.5348385,55,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
1484,179,OPAL,NULL,OCCURRENCE,Abandoned,Low Significance,OPAL,137.3337706,-32.5360654,29,data/stacked_images/LC08_L1TP_099082_20191231_20200111_01_T1.TIF
1485,6097,Fe,Fe,OCCURRENCE,Not worked,Low Significance,IRSU,138.9166254,-32.2497925,3,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
1486,11724,QZ,NULL,OCCURRENCE,Not worked,Low Significance,MNOU,135.7379208,-32.6142384,61,data/stacked_images/LC08_L1TP_100083_20200107_20200114_01_T1.TIF
1487,8485,"Ag, Cu, Pb, Zn",Ag,OCCURRENCE,Not worked,Low Significance,GRNT,136.9024436,-32.6146734,51,data/stacked_images/LC08_L1TP_099082_20191231_20200111_01_T1.TIF
1488,8562,"LMST, CALI",NULL,PROSPECT,Abandoned,Locally Significant,CALC,137.8669835,-32.6152364,68,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
1489,6168,CALI,NULL,OCCURRENCE,Abandoned,Low Significance,CALC,138.6424154,-32.6167805,26,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
1490,8614,BAR,NULL,PROSPECT,Not worked,Locally Significant,FBRC,138.4802904,-32.3213764,66,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
1491,10587,SAND,NULL,OCCURRENCE,Not worked,Low Significance,SAND,133.9216531,-32.3232613,84,data/stacked_images/LC08_L1TP_101082_20200114_20200127_01_T1.TIF
1492,8188,SAND,NULL,OCCURRENCE,Not worked,Low Significance,SAND,137.34683859999998,-32.3257934,84,data/stacked_images/LC08_L1TP_099082_20191231_20200111_01_T1.TIF
1493,9920,GRVL,NULL,OCCURRENCE,Seasonal,Low Significance,GRVL,138.0525145,-32.3407304,69,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
1494,9338,Mn,Mn,OCCURRENCE,Abandoned,Low Significance,MNOR,138.7994834,-32.3411475,28,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
1495,448,HMIN,NULL,OCCURRENCE,Not worked,Low Significance,ALLV,136.2583687,-32.3418004,35,data/stacked_images/LC08_L1TP_099082_20191231_20200111_01_T1.TIF
1496,11560,Au,Au,OCCURRENCE,Not worked,Low Significance,GRNT,135.1061249,-32.4079203,40,data/stacked_images/LC08_L1TP_100083_20200107_20200114_01_T1.TIF
1497,10234,MSLT,NULL,OCCURRENCE,Seasonal,Low Significance,MSLT,138.0169935,-32.3276774,37,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
1498,6243,Cu,Cu,OCCURRENCE,Not worked,Low Significance,VEIN,138.3273604,-32.169624400000004,55,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
1499,3016,PHOS,NULL,OCCURRENCE,Abandoned,Low Significance,GUAN,138.8772304,-32.1731075,49,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
1500,9191,MSLT,NULL,OCCURRENCE,Seasonal,Low Significance,MSED,138.01870549999998,-32.1759104,37,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
1501,7837,"SDST, GRVL, SAND",NULL,DEPOSIT,Active Mine,Low Significance,SDST,139.0535333,-32.3441525,74,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
1502,8304,SDST,NULL,OCCURRENCE,Abandoned,Low Significance,SDST,138.0182565,-32.344207399999995,74,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
1503,5979,Mn,Mn,OCCURRENCE,Abandoned,Low Significance,MNOR,138.7958474,-32.3457445,28,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
1504,10772,LSND,NULL,OCCURRENCE,Not worked,Low Significance,CBRK,133.3880082,-32.1914863,43,data/stacked_images/LC08_L1TP_101082_20200114_20200127_01_T1.TIF
1505,6263,Mn,Mn,OCCURRENCE,Not worked,Low Significance,MNOR,138.41897340000003,-32.192462400000004,28,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
1506,8191,SAND,NULL,OCCURRENCE,Seasonal,Locally Significant,SAND,137.2227506,-32.1938464,84,data/stacked_images/LC08_L1TP_099082_20191231_20200111_01_T1.TIF
1507,6265,Mn,Mn,OCCURRENCE,Not worked,Low Significance,MNOR,138.4007774,-32.1967704,28,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
1508,8940,"SAND, CLAY",NULL,DEPOSIT,Seasonal,Locally Significant,SAND,137.6462615,-32.2210374,84,data/stacked_images/LC08_L1TP_099082_20191231_20200111_01_T1.TIF
1509,6648,Cu,Cu,OCCURRENCE,Abandoned,Low Significance,VEIN,137.9482645,-32.2271284,55,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
1510,9791,PHOS,NULL,OCCURRENCE,Abandoned,Low Significance,PHOS,138.6542704,-32.4129735,49,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
1511,10233,BAR,NULL,PROSPECT,Abandoned,Low Significance,BARI,138.1096985,-32.4821934,66,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
1512,8310,SDST,NULL,OCCURRENCE,Abandoned,Locally Significant,SDST,137.9318915,-32.4828694,74,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
1513,5973,Cu,Cu,OCCURRENCE,Not worked,Low Significance,VEIN,138.6341414,-32.4851315,55,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
1514,10752,GYPS,NULL,OCCURRENCE,Not worked,Low Significance,GPSA,133.9639781,-32.4854663,64,data/stacked_images/LC08_L1TP_100083_20191120_20191203_01_T1.TIF
1515,8123,CALI,NULL,OCCURRENCE,Abandoned,Low Significance,CALC,134.0015631,-32.1759773,26,data/stacked_images/LC08_L1TP_101082_20200114_20200127_01_T1.TIF
1516,450,DIA,NULL,OCCURRENCE,Not worked,Low Significance,ALLV,135.6863218,-32.1795893,75,data/stacked_images/LC08_L1TP_099082_20191231_20200111_01_T1.TIF
1517,6640,GRVL,NULL,OCCURRENCE,Abandoned,Low Significance,GRVL,137.70727549999998,-32.5386744,69,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
1518,9302,Cu,Cu,OCCURRENCE,Abandoned,Low Significance,SHLE,138.59566740000002,-32.5391655,55,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
1519,11686,Sn,NULL,OCCURRENCE,Not worked,Low Significance,PEGM,133.8488801,-32.5393523,50,data/stacked_images/LC08_L1TP_101082_20200114_20200127_01_T1.TIF
1520,10831,MSLT,NULL,OCCURRENCE,Seasonal,Low Significance,MSED,138.78807340000003,-32.1968685,37,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
1521,7836,GRVL,NULL,OCCURRENCE,Ceased,Low Significance,GRVL,139.09670730000002,-32.1999625,69,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
1522,11256,Cu,Cu,OCCURRENCE,Abandoned,Low Significance,REGO,138.5878274,-32.5476465,55,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
1523,11259,Cu,Cu,OCCURRENCE,Abandoned,Low Significance,REGO,138.5916514,-32.5505745,55,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
1524,7709,SIS,NULL,DEPOSIT,Seasonal,Low Significance,SAND,138.38735730000002,-34.0368255,58,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
1525,5046,Cu,Cu,OCCURRENCE,Abandoned,Low Significance,GOSS,137.71863340000002,-34.0407014,55,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
1526,6666,BAR,NULL,PROSPECT,Abandoned,Locally Significant,QBAU,137.9290355,-32.4874484,66,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
1527,6226,"Ag, Cu",Ag,OCCURRENCE,Abandoned,Low Significance,VEIN,138.5051204,-32.4881534,51,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
1528,10769,LSND,NULL,OCCURRENCE,Not worked,Low Significance,CBRK,133.9624081,-32.4885863,43,data/stacked_images/LC08_L1TP_100083_20191120_20191203_01_T1.TIF
1529,10927,MSLT,NULL,OCCURRENCE,Abandoned,Low Significance,MSED,138.5726914,-32.616932500000004,37,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
1530,11232,"Pb, Ag, Zn",Pb,OCCURRENCE,Not worked,Low Significance,VEIN,136.9888546,-32.619015399999995,71,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
1531,10242,"Pb, Ag, Zn",Pb,OCCURRENCE,Not worked,Low Significance,BREC,136.0760428,-32.6198744,71,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
1532,10541,GRNT,NULL,OCCURRENCE,Not worked,Low Significance,GRNT,135.2190619,-32.6217673,12,data/stacked_images/LC08_L1TP_100082_20200107_20200114_01_T1.TIF
1533,11725,Mn,Mn,OCCURRENCE,Not worked,Low Significance,MNOU,135.77352580000002,-32.622764399999994,28,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
1534,11257,Cu,Cu,OCCURRENCE,Abandoned,Low Significance,REGO,138.59526340000002,-32.5416105,55,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
1535,6671,CLAY,NULL,OCCURRENCE,Not worked,Low Significance,REGO,137.64212450000002,-32.542134399999995,2,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
1536,6677,CLAY,NULL,OCCURRENCE,Abandoned,Low Significance,CLYS,137.68736850000002,-32.5421674,2,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
1537,9189,GRVL,NULL,OCCURRENCE,Abandoned,Low Significance,GRVL,138.0916795,-32.2568364,69,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
1538,6050,Cu,Cu,OCCURRENCE,Abandoned,Low Significance,VEIN,138.5845204,-32.5528015,55,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
1539,3852,"Pb, Ag",Pb,OCCURRENCE,Not worked,Low Significance,VEIN,138.79734530000002,-33.7687735,71,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
1540,7064,GRPH,NULL,OCCURRENCE,Not worked,Low Significance,SCHT,136.6879046,-33.7706674,65,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
1541,10782,MSLT,NULL,OCCURRENCE,Abandoned,Low Significance,MSED,138.80256630000002,-33.7727995,37,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
1542,8172,SDST,NULL,OCCURRENCE,Abandoned,Low Significance,SDST,136.3962087,-33.774550399999995,74,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
1543,10103,"CALI, SAND",NULL,OCCURRENCE,Abandoned,Low Significance,CALC,138.2574534,-33.777469399999994,26,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
1544,7291,Cu,Cu,OCCURRENCE,Not worked,Low Significance,REGO,137.7437664,-33.908027399999995,55,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
1545,7671,GYPS,NULL,DEPOSIT,Care/ Maintenance,Low Significance,GPSM,138.3125903,-33.9111635,64,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
1546,11273,"GRPH, Ag",NULL,OCCURRENCE,Not worked,Low Significance,SCHT,135.7930948,-32.6249344,65,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
1547,11695,Ni,Ni,OCCURRENCE,Not worked,Low Significance,REGO,136.9948676,-32.6252364,48,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
1548,11380,Pb,Pb,OCCURRENCE,Not worked,Low Significance,REGO,136.7643947,-32.6257534,71,data/stacked_images/LC08_L1TP_099083_20191215_20191226_01_T1.TIF
1549,442,GRVL,NULL,OCCURRENCE,Abandoned,Low Significance,GRVL,135.01753190000002,-32.2885353,69,data/stacked_images/LC08_L1TP_100082_20200107_20200114_01_T1.TIF
1550,6672,Cu,Cu,OCCURRENCE,Not worked,Low Significance,VEIN,137.9389705,-32.26071339999999,55,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
1551,7825,GYPS,NULL,OCCURRENCE,Care/ Maintenance,Low Significance,GPSM,137.7501015,-32.3298174,64,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
1552,6638,Cu,Cu,OCCURRENCE,Not worked,Low Significance,MTHH,137.9399065,-32.3324174,55,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
1553,8649,CALI,NULL,OCCURRENCE,Seasonal,Low Significance,CALC,134.07774809999998,-32.3515613,26,data/stacked_images/LC08_L1TP_101082_20200114_20200127_01_T1.TIF
1554,9577,"Cu, Au",Cu,OCCURRENCE,Not worked,Low Significance,MVOL,137.86489939999998,-34.0429674,55,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
1555,7705,SIS,NULL,OCCURRENCE,Ceased,Low Significance,SAND,138.40824630000003,-34.0442995,58,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
1556,5083,Cu,Cu,OCCURRENCE,Abandoned,Low Significance,VEIN,137.83670039999998,-34.0465244,55,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
1557,5080,"Cu, CALI",Cu,OCCURRENCE,Abandoned,Low Significance,VEIN,137.82929140000002,-34.0468124,55,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
1558,7003,"CALI, MARB",NULL,OCCURRENCE,Abandoned,Low Significance,CALC,137.9666754,-34.0475344,26,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
1559,331,KAO,NULL,PROSPECT,Not worked,Locally Significant,REGO,135.3798538,-34.1628874,52,data/stacked_images/LC08_L1TP_100083_20200107_20200114_01_T1.TIF
1560,6027,"FEORE, Fe, Zn",NULL,PROSPECT,Abandoned,Locally Significant,IRSU,138.0311115,-32.1812274,14,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
1561,6280,MARB,NULL,OCCURRENCE,Abandoned,Low Significance,MARB,138.0042425,-32.1826674,63,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
1562,8424,HMIN,NULL,OCCURRENCE,Not worked,Low Significance,SAND,134.289829,-32.1835173,35,data/stacked_images/LC08_L1TP_100082_20200107_20200114_01_T1.TIF
1563,9254,"Cu, Pb, Zn",Cu,OCCURRENCE,Not worked,Low Significance,MTHH,137.3648806,-32.353863399999994,55,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
1564,9682,SDST,NULL,OCCURRENCE,Rehabilitated,Low Significance,SDST,138.0044275,-32.3545184,74,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
1565,6108,Cu,Cu,OCCURRENCE,Not worked,Low Significance,VEIN,138.5727514,-32.1999814,55,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
1566,6256,FEST,NULL,OCCURRENCE,Not worked,Low Significance,IRSU,138.4028854,-32.2017674,82,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
1567,11338,CLAY,NULL,OCCURRENCE,Abandoned,Low Significance,CLYS,138.07733249999998,-32.2035214,2,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
1568,4897,SALT,NULL,OCCURRENCE,Not worked,Low Significance,EVAP,135.5614438,-34.1605364,21,data/stacked_images/LC08_L1TP_100083_20191120_20191203_01_T1.TIF
1569,10695,SDST,NULL,OCCURRENCE,Abandoned,Low Significance,SDST,138.63711630000003,-33.7653575,74,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
1570,9811,DIA,NULL,OCCURRENCE,Not worked,Low Significance,KIMB,137.5704525,-32.4214374,75,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
1571,6001,"Ag, Mn",Ag,OCCURRENCE,Abandoned,Low Significance,MNOR,138.5557784,-32.4246725,51,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
1572,6221,Ag,Ag,OCCURRENCE,Abandoned,Low Significance,VEIN,138.51431540000002,-32.4284594,51,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
1573,6661,"SAND, LMST",NULL,OCCURRENCE,Seasonal,Low Significance,LMST,137.7212995,-32.4905024,84,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
1574,9187,GRVL,NULL,OCCURRENCE,Abandoned,Low Significance,GRVL,137.91062649999998,-32.4905804,69,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
1575,10372,DIA,NULL,PROSPECT,Not worked,Low Significance,KIMB,138.5182394,-32.4908484,75,data/stacked_images/LC08_L1TP_098083_20200125_20200128_01_T1.TIF
1576,6268,Mn,Mn,OCCURRENCE,Not worked,Low Significance,MNOR,138.6470184,-32.4911505,28,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
1577,9144,Cu,Cu,OCCURRENCE,Not worked,Low Significance,VEIN,137.5058986,-32.1893614,55,data/stacked_images/LC08_L1TP_099082_20191231_20200111_01_T1.TIF
